sample	sequence_name	vdj	cdr3	subset	variable	value	subset_count
33	PGT121_HC	85.60606060606061	39.285714285714285	run2 run3	PGT121	1000	2
33	PGT121_HC	70.45454545454545	10.714285714285714	run3	PGT121	1000	1
33	PGT121_HC	85.60606060606061	39.285714285714285	run1 run2 run3	PGT121	1000	3
33	PGT121_HC	85.60606060606061	39.285714285714285	run1 run2 run4	PGT121	1000	3
33	PGT121_HC	85.60606060606061	39.285714285714285	run2 run4	PGT121	1000	2
33	Umab_HC	100	100	run1 run3 run4	Umab	1000	3
33	Umab_HC	100	100	run2 run3 run4	Umab	1000	3
33	Umab_HC	100	100	run2	Umab	1000	1
33	Umab_HC	100	100	run1 run2 run3 run4	Umab	1000	4
33	Umab_HC	100	100	run2 run3	Umab	1000	2
33	Umab_HC	100	100	run4	Umab	1000	1
33	Umab_HC	100	100	run1 run4	Umab	1000	2
33	Umab_HC	100	100	run3	Umab	1000	1
33	Umab_HC	100	100	run1 run2	Umab	1000	2
33	Umab_HC	100	100	run1 run2 run4	Umab	1000	3
33	Umab_HC	100	100	run3 run4	Umab	1000	2
33	Umab_HC	100	100	run2 run4	Umab	1000	2
33	Umab_HC	100	100	run1 run2 run3	Umab	1000	3
33	Umab_HC	100	100	run1 run3	Umab	1000	2
33	Umab_HC	100	100	run1	Umab	1000	1
34	h9C12-Q97A_HC	100	100	run2 run3	h9C12-Q97A	1000	2
34	h9C12-Q97A_HC	100	100	run1 run2 run3 run4	h9C12-Q97A	1000	4
34	h9C12-Q97A_HC	96.55172413793103	100	run3	h9C12-Q97A	1000	1
34	h9C12-Q97A_HC	100	100	run1 run2	h9C12-Q97A	1000	2
34	h9C12-Q97A_HC	100	100	run4	h9C12-Q97A	1000	1
34	h9C12-Q97A_HC	100	100	run1	h9C12-Q97A	1000	1
34	h9C12-Q97A_HC	100	100	run1 run2 run3	h9C12-Q97A	1000	3
34	h9C12-Q97A_HC	100	100	run2 run3 run4	h9C12-Q97A	1000	3
34	h9C12-Q97A_HC	100	100	run3 run4	h9C12-Q97A	1000	2
34	h9C12-Q97A_HC	100	100	run1 run3 run4	h9C12-Q97A	1000	3
34	h9C12-Q97A_HC	100	100	run1 run2 run4	h9C12-Q97A	1000	3
34	h9C12-Q97A_HC	100	100	run1 run4	h9C12-Q97A	1000	2
34	h9C12-Q97A_HC	100	100	run1 run3	h9C12-Q97A	1000	2
34	h9C12-Q97A_HC	100	100	run2 run4	h9C12-Q97A	1000	2
34	h9C12-Q97A_HC	100	100	run2	h9C12-Q97A	1000	1
34	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	1000	2
34	h9C12-WT_HC	100	100	run2 run3 run4	h9C12-WT	1000	3
34	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	1000	3
34	h9C12-WT_HC	100	100	run2 run3	h9C12-WT	1000	2
34	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	1000	3
34	h9C12-WT_HC	100	100	run2 run4	h9C12-WT	1000	2
34	h9C12-WT_HC	100	100	run2	h9C12-WT	1000	1
34	h9C12-WT_HC	100	100	run3 run4	h9C12-WT	1000	2
34	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	1000	3
34	h9C12-WT_HC	100	100	run1 run3	h9C12-WT	1000	2
34	h9C12-WT_HC	100	100	run4	h9C12-WT	1000	1
34	h9C12-WT_HC	100	100	run1 run4	h9C12-WT	1000	2
34	h9C12-WT_HC	96.58119658119658	100	run3	h9C12-WT	1000	1
34	h9C12-WT_HC	100	100	run1	h9C12-WT	1000	1
34	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	1000	4
35	Brimab_HC	98.26086956521739	100	run1 run2 run3 run4	Brimab	1000	4
35	Brimab_HC	98.26086956521739	100	run1 run2 run4	Brimab	1000	3
35	Brimab_HC	95.65217391304348	80	run3 run4	Brimab	1000	2
35	Brimab_HC	94.78260869565217	80	run3	Brimab	1000	1
35	Brimab_HC	98.26086956521739	100	run1 run2 run3	Brimab	1000	3
35	Brimab_HC	98.26086956521739	100	run2 run4	Brimab	1000	2
35	Brimab_HC	96.52173913043478	80	run1 run3 run4	Brimab	1000	3
35	Brimab_HC	96.52173913043478	80	run1 run3	Brimab	1000	2
35	Brimab_HC	74.78260869565217	80	run4	Brimab	1000	1
35	Brimab_HC	96.52173913043478	80	run1 run4	Brimab	1000	2
35	Brimab_HC	98.26086956521739	100	run2 run3 run4	Brimab	1000	3
35	Brimab_HC	96.52173913043478	80	run1	Brimab	1000	1
35	Brimab_HC	98.26086956521739	100	run2 run3	Brimab	1000	2
35	Brimab_HC	98.26086956521739	100	run1 run2	Brimab	1000	2
35	Brimab_HC	98.26086956521739	100	run2	Brimab	1000	1
35	h9C12-Q97A_HC	100	100	run2 run3	h9C12-Q97A	1000	2
35	h9C12-Q97A_HC	100	100	run1 run3 run4	h9C12-Q97A	1000	3
35	h9C12-Q97A_HC	100	100	run1 run2	h9C12-Q97A	1000	2
35	h9C12-Q97A_HC	100	100	run2 run3 run4	h9C12-Q97A	1000	3
35	h9C12-Q97A_HC	100	100	run1 run3	h9C12-Q97A	1000	2
35	h9C12-Q97A_HC	100	100	run2 run4	h9C12-Q97A	1000	2
35	h9C12-Q97A_HC	100	100	run3 run4	h9C12-Q97A	1000	2
35	h9C12-Q97A_HC	100	100	run3	h9C12-Q97A	1000	1
35	h9C12-Q97A_HC	96.55172413793103	100	run2	h9C12-Q97A	1000	1
35	h9C12-Q97A_HC	100	100	run1 run2 run3 run4	h9C12-Q97A	1000	4
35	h9C12-Q97A_HC	100	100	run1	h9C12-Q97A	1000	1
35	h9C12-Q97A_HC	100	100	run1 run2 run3	h9C12-Q97A	1000	3
35	h9C12-Q97A_HC	100	100	run1 run2 run4	h9C12-Q97A	1000	3
35	h9C12-Q97A_HC	100	100	run1 run4	h9C12-Q97A	1000	2
35	h9C12-Q97A_HC	97.41379310344827	76.92307692307693	run4	h9C12-Q97A	1000	1
35	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	1000	2
35	h9C12-WT_HC	100	100	run3 run4	h9C12-WT	1000	2
35	h9C12-WT_HC	100	100	run2 run4	h9C12-WT	1000	2
35	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	1000	4
35	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	1000	3
35	h9C12-WT_HC	100	100	run3	h9C12-WT	1000	1
35	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	1000	3
35	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	1000	3
35	h9C12-WT_HC	100	100	run1 run3	h9C12-WT	1000	2
35	h9C12-WT_HC	96.58119658119658	100	run2	h9C12-WT	1000	1
35	h9C12-WT_HC	97.43589743589743	76.92307692307693	run4	h9C12-WT	1000	1
35	h9C12-WT_HC	100	100	run1 run4	h9C12-WT	1000	2
35	h9C12-WT_HC	100	100	run2 run3 run4	h9C12-WT	1000	3
35	h9C12-WT_HC	100	100	run1	h9C12-WT	1000	1
35	h9C12-WT_HC	100	100	run2 run3	h9C12-WT	1000	2
35	PGDM1400_HC	90.0709219858156	66.66666666666666	run1 run2 run3 run4	PGDM1400	1000	4
35	PGDM1400_HC	75.88652482269504	66.66666666666666	run3	PGDM1400	1000	1
35	PGDM1400_HC	84.39716312056737	44.44444444444444	run1 run2 run4	PGDM1400	1000	3
35	PGDM1400_HC	90.0709219858156	66.66666666666666	run1 run3 run4	PGDM1400	1000	3
35	PGDM1400_HC	67.37588652482269	0	run4	PGDM1400	1000	1
35	PGDM1400_HC	70.2127659574468	8.333333333333332	run2 run4	PGDM1400	1000	2
35	PGDM1400_HC	90.0709219858156	66.66666666666666	run1 run3	PGDM1400	1000	2
35	PGDM1400_HC	84.39716312056737	44.44444444444444	run1 run4	PGDM1400	1000	2
35	PGDM1400_HC	84.39716312056737	66.66666666666666	run3 run4	PGDM1400	1000	2
35	PGDM1400_HC	90.0709219858156	66.66666666666666	run1 run2 run3	PGDM1400	1000	3
35	PGDM1400_HC	85.1063829787234	66.66666666666666	run2 run3	PGDM1400	1000	2
35	PGDM1400_HC	84.39716312056737	44.44444444444444	run1 run2	PGDM1400	1000	2
35	PGDM1400_HC	85.1063829787234	66.66666666666666	run2 run3 run4	PGDM1400	1000	3
35	PGDM1400_HC	84.39716312056737	44.44444444444444	run1	PGDM1400	1000	1
35	PGDM1400_HC	39.71631205673759	8.333333333333332	run2	PGDM1400	1000	1
35	PGT121_HC	87.12121212121212	39.285714285714285	run1 run2 run4	PGT121	1000	3
35	PGT121_HC	85.60606060606061	39.285714285714285	run2 run4	PGT121	1000	2
35	PGT121_HC	76.51515151515152	39.285714285714285	run3 run4	PGT121	1000	2
35	PGT121_HC	87.12121212121212	39.285714285714285	run1 run3 run4	PGT121	1000	3
35	PGT121_HC	58.333333333333336	10.714285714285714	run3	PGT121	1000	1
35	PGT121_HC	87.12121212121212	39.285714285714285	run1 run4	PGT121	1000	2
35	PGT121_HC	87.12121212121212	39.285714285714285	run1 run2	PGT121	1000	2
35	PGT121_HC	81.06060606060606	10.714285714285714	run1 run3	PGT121	1000	2
35	PGT121_HC	87.12121212121212	39.285714285714285	run1 run2 run3 run4	PGT121	1000	4
35	PGT121_HC	87.12121212121212	39.285714285714285	run1 run2 run3	PGT121	1000	3
35	PGT121_HC	85.60606060606061	39.285714285714285	run2	PGT121	1000	1
35	PGT121_HC	85.60606060606061	39.285714285714285	run2 run3	PGT121	1000	2
35	PGT121_HC	85.60606060606061	39.285714285714285	run2 run3 run4	PGT121	1000	3
35	PGT121_HC	76.51515151515152	39.285714285714285	run4	PGT121	1000	1
35	PGT121_HC	81.06060606060606	10.714285714285714	run1	PGT121	1000	1
35	Umab_HC	100	100	run1 run4	Umab	1000	2
35	Umab_HC	100	100	run1 run2	Umab	1000	2
35	Umab_HC	100	100	run1 run3 run4	Umab	1000	3
35	Umab_HC	100	100	run3	Umab	1000	1
35	Umab_HC	100	100	run2	Umab	1000	1
35	Umab_HC	100	100	run1 run3	Umab	1000	2
35	Umab_HC	100	100	run3 run4	Umab	1000	2
35	Umab_HC	100	100	run1 run2 run3 run4	Umab	1000	4
35	Umab_HC	100	100	run2 run3	Umab	1000	2
35	Umab_HC	100	100	run2 run3 run4	Umab	1000	3
35	Umab_HC	100	100	run1 run2 run3	Umab	1000	3
35	Umab_HC	100	100	run1 run2 run4	Umab	1000	3
35	Umab_HC	90.75630252100841	100	run4	Umab	1000	1
35	Umab_HC	100	100	run2 run4	Umab	1000	2
35	Umab_HC	100	100	run1	Umab	1000	1
36	h9C12-WT_HC	67.52136752136752	100	run2	h9C12-WT	1	1
36	h9C12-WT_HC	77.77777777777779	100	run2 run3 run4	h9C12-WT	1	3
36	h9C12-WT_HC	0	0	run4	h9C12-WT	1	1
36	h9C12-WT_HC	49.572649572649574	76.92307692307693	run1 run4	h9C12-WT	1	2
36	h9C12-WT_HC	49.572649572649574	76.92307692307693	run1	h9C12-WT	1	1
36	h9C12-WT_HC	21.367521367521366	0	run3 run4	h9C12-WT	1	2
36	h9C12-WT_HC	88.03418803418803	100	run1 run2 run3 run4	h9C12-WT	1	4
36	h9C12-WT_HC	77.77777777777779	100	run2 run3	h9C12-WT	1	2
36	h9C12-WT_HC	88.03418803418803	100	run1 run2 run4	h9C12-WT	1	3
36	h9C12-WT_HC	88.03418803418803	100	run1 run2	h9C12-WT	1	2
36	h9C12-WT_HC	21.367521367521366	0	run3	h9C12-WT	1	1
36	h9C12-WT_HC	88.03418803418803	100	run1 run2 run3	h9C12-WT	1	3
36	h9C12-WT_HC	67.52136752136752	100	run2 run4	h9C12-WT	1	2
36	h9C12-WT_HC	60.68376068376068	76.92307692307693	run1 run3	h9C12-WT	1	2
36	h9C12-WT_HC	60.68376068376068	76.92307692307693	run1 run3 run4	h9C12-WT	1	3
37	h9C12-WT_HC	92.3076923076923	100	run1 run2 run3 run4	h9C12-WT	10	4
37	h9C12-WT_HC	81.19658119658119	100	run1 run4	h9C12-WT	10	2
37	h9C12-WT_HC	10.256410256410255	0	run4	h9C12-WT	10	1
37	h9C12-WT_HC	92.3076923076923	100	run1 run2	h9C12-WT	10	2
37	h9C12-WT_HC	50.427350427350426	76.92307692307693	run3	h9C12-WT	10	1
37	h9C12-WT_HC	91.45299145299145	100	run2 run3	h9C12-WT	10	2
37	h9C12-WT_HC	81.19658119658119	100	run1	h9C12-WT	10	1
37	h9C12-WT_HC	91.45299145299145	100	run2 run4	h9C12-WT	10	2
37	h9C12-WT_HC	50.427350427350426	76.92307692307693	run3 run4	h9C12-WT	10	2
37	h9C12-WT_HC	92.3076923076923	100	run1 run2 run3	h9C12-WT	10	3
37	h9C12-WT_HC	91.45299145299145	100	run2 run3 run4	h9C12-WT	10	3
37	h9C12-WT_HC	92.3076923076923	100	run1 run3 run4	h9C12-WT	10	3
37	h9C12-WT_HC	92.3076923076923	100	run1 run3	h9C12-WT	10	2
37	h9C12-WT_HC	92.3076923076923	100	run1 run2 run4	h9C12-WT	10	3
37	h9C12-WT_HC	91.45299145299145	100	run2	h9C12-WT	10	1
38	h9C12-WT_HC	100	100	run1	h9C12-WT	100	1
38	h9C12-WT_HC	96.58119658119658	100	run2 run3 run4	h9C12-WT	100	3
38	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	100	3
38	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	100	3
38	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	100	3
38	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	100	2
38	h9C12-WT_HC	96.58119658119658	100	run2 run4	h9C12-WT	100	2
38	h9C12-WT_HC	100	100	run1 run4	h9C12-WT	100	2
38	h9C12-WT_HC	100	100	run1 run3	h9C12-WT	100	2
38	h9C12-WT_HC	96.58119658119658	100	run2	h9C12-WT	100	1
38	h9C12-WT_HC	96.58119658119658	100	run3 run4	h9C12-WT	100	2
38	h9C12-WT_HC	96.58119658119658	100	run2 run3	h9C12-WT	100	2
38	h9C12-WT_HC	96.58119658119658	100	run3	h9C12-WT	100	1
38	h9C12-WT_HC	81.19658119658119	76.92307692307693	run4	h9C12-WT	100	1
38	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	100	4
39	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	1000	2
39	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	1000	3
39	h9C12-WT_HC	100	100	run1 run3	h9C12-WT	1000	2
39	h9C12-WT_HC	100	100	run2 run3 run4	h9C12-WT	1000	3
39	h9C12-WT_HC	100	100	run2 run4	h9C12-WT	1000	2
39	h9C12-WT_HC	100	100	run1	h9C12-WT	1000	1
39	h9C12-WT_HC	96.58119658119658	100	run3	h9C12-WT	1000	1
39	h9C12-WT_HC	96.58119658119658	100	run2	h9C12-WT	1000	1
39	h9C12-WT_HC	100	100	run3 run4	h9C12-WT	1000	2
39	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	1000	3
39	h9C12-WT_HC	100	100	run1 run4	h9C12-WT	1000	2
39	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	1000	3
39	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	1000	4
39	h9C12-WT_HC	96.58119658119658	100	run2 run3	h9C12-WT	1000	2
39	h9C12-WT_HC	96.58119658119658	76.92307692307693	run4	h9C12-WT	1000	1
4	Umab_HC	15.966386554621847	0	run4	Umab	1	1
4	Umab_HC	45.378151260504204	42.857142857142854	run1 run3	Umab	1	2
4	Umab_HC	51.26050420168067	42.857142857142854	run1 run2 run3	Umab	1	3
4	Umab_HC	31.092436974789916	21.428571428571427	run2	Umab	1	1
4	Umab_HC	31.092436974789916	21.428571428571427	run2 run4	Umab	1	2
4	Umab_HC	51.26050420168067	42.857142857142854	run2 run3 run4	Umab	1	3
4	Umab_HC	25.210084033613445	21.428571428571427	run1	Umab	1	1
4	Umab_HC	31.092436974789916	21.428571428571427	run1 run2 run4	Umab	1	3
4	Umab_HC	31.092436974789916	21.428571428571427	run1 run2	Umab	1	2
4	Umab_HC	36.134453781512605	21.428571428571427	run3 run4	Umab	1	2
4	Umab_HC	51.26050420168067	42.857142857142854	run1 run2 run3 run4	Umab	1	4
4	Umab_HC	36.134453781512605	21.428571428571427	run3	Umab	1	1
4	Umab_HC	51.26050420168067	42.857142857142854	run2 run3	Umab	1	2
4	Umab_HC	25.210084033613445	21.428571428571427	run1 run4	Umab	1	2
4	Umab_HC	45.378151260504204	42.857142857142854	run1 run3 run4	Umab	1	3
40	Umab_HC	70.58823529411765	78.57142857142857	run2 run4	Umab	1	2
40	Umab_HC	86.5546218487395	78.57142857142857	run1 run2	Umab	1	2
40	Umab_HC	42.857142857142854	0	run3 run4	Umab	1	2
40	Umab_HC	68.0672268907563	78.57142857142857	run1 run3	Umab	1	2
40	Umab_HC	42.857142857142854	0	run3	Umab	1	1
40	Umab_HC	70.58823529411765	78.57142857142857	run2	Umab	1	1
40	Umab_HC	90.75630252100841	78.57142857142857	run1 run2 run3 run4	Umab	1	4
40	Umab_HC	86.5546218487395	78.57142857142857	run1 run2 run4	Umab	1	3
40	Umab_HC	83.19327731092437	78.57142857142857	run2 run3 run4	Umab	1	3
40	Umab_HC	90.75630252100841	78.57142857142857	run1 run2 run3	Umab	1	3
40	Umab_HC	15.966386554621847	0	run4	Umab	1	1
40	Umab_HC	83.19327731092437	78.57142857142857	run2 run3	Umab	1	2
40	Umab_HC	49.57983193277311	78.57142857142857	run1	Umab	1	1
40	Umab_HC	49.57983193277311	78.57142857142857	run1 run4	Umab	1	2
40	Umab_HC	68.0672268907563	78.57142857142857	run1 run3 run4	Umab	1	3
41	Umab_HC	100	100	run1 run2 run3 run4	Umab	10	4
41	Umab_HC	28.57142857142857	0	run4	Umab	10	1
41	Umab_HC	89.07563025210085	78.57142857142857	run1 run3	Umab	10	2
41	Umab_HC	100	100	run2 run3 run4	Umab	10	3
41	Umab_HC	100	100	run2 run4	Umab	10	2
41	Umab_HC	100	100	run1 run2 run4	Umab	10	3
41	Umab_HC	100	100	run2 run3	Umab	10	2
41	Umab_HC	100	100	run1 run2 run3	Umab	10	3
41	Umab_HC	84.87394957983193	78.57142857142857	run1 run4	Umab	10	2
41	Umab_HC	68.0672268907563	78.57142857142857	run3 run4	Umab	10	2
41	Umab_HC	84.87394957983193	78.57142857142857	run1	Umab	10	1
41	Umab_HC	100	100	run1 run2	Umab	10	2
41	Umab_HC	89.07563025210085	78.57142857142857	run1 run3 run4	Umab	10	3
41	Umab_HC	100	100	run2	Umab	10	1
41	Umab_HC	68.0672268907563	78.57142857142857	run3	Umab	10	1
42	Umab_HC	100	100	run1 run2 run3 run4	Umab	100	4
42	Umab_HC	100	100	run1 run2 run4	Umab	100	3
42	Umab_HC	100	100	run2 run3	Umab	100	2
42	Umab_HC	95.7983193277311	100	run4	Umab	100	1
42	Umab_HC	100	100	run2 run4	Umab	100	2
42	Umab_HC	100	100	run3	Umab	100	1
42	Umab_HC	95.7983193277311	100	run1 run4	Umab	100	2
42	Umab_HC	100	100	run3 run4	Umab	100	2
42	Umab_HC	100	100	run1 run3 run4	Umab	100	3
42	Umab_HC	100	100	run2 run3 run4	Umab	100	3
42	Umab_HC	88.23529411764706	100	run1	Umab	100	1
42	Umab_HC	100	100	run1 run2	Umab	100	2
42	Umab_HC	100	100	run1 run3	Umab	100	2
42	Umab_HC	100	100	run1 run2 run3	Umab	100	3
42	Umab_HC	100	100	run2	Umab	100	1
43	Umab_HC	100	100	run1 run2 run4	Umab	1000	3
43	Umab_HC	100	100	run2 run4	Umab	1000	2
43	Umab_HC	100	100	run3	Umab	1000	1
43	Umab_HC	92.43697478991596	100	run1	Umab	1000	1
43	Umab_HC	100	100	run1 run2 run3	Umab	1000	3
43	Umab_HC	100	100	run3 run4	Umab	1000	2
43	Umab_HC	100	100	run1 run3 run4	Umab	1000	3
43	Umab_HC	100	100	run2 run3 run4	Umab	1000	3
43	Umab_HC	100	100	run4	Umab	1000	1
43	Umab_HC	100	100	run1 run2	Umab	1000	2
43	Umab_HC	100	100	run1 run3	Umab	1000	2
43	Umab_HC	100	100	run2	Umab	1000	1
43	Umab_HC	100	100	run1 run4	Umab	1000	2
43	Umab_HC	100	100	run1 run2 run3 run4	Umab	1000	4
43	Umab_HC	100	100	run2 run3	Umab	1000	2
44	PGDM1400_HC	18.439716312056735	0	run3	PGDM1400	1	1
44	PGDM1400_HC	12.056737588652481	0	run2 run4	PGDM1400	1	2
44	PGDM1400_HC	18.439716312056735	0	run1 run3 run4	PGDM1400	1	3
44	PGDM1400_HC	18.439716312056735	0	run3 run4	PGDM1400	1	2
44	PGDM1400_HC	18.439716312056735	0	run1 run3	PGDM1400	1	2
44	PGDM1400_HC	18.439716312056735	0	run1 run2 run3 run4	PGDM1400	1	4
44	PGDM1400_HC	12.056737588652481	0	run1 run2	PGDM1400	1	2
44	PGDM1400_HC	7.092198581560284	0	run1 run4	PGDM1400	1	2
44	PGDM1400_HC	18.439716312056735	0	run2 run3 run4	PGDM1400	1	3
44	PGDM1400_HC	12.056737588652481	0	run2	PGDM1400	1	1
44	PGDM1400_HC	18.439716312056735	0	run2 run3	PGDM1400	1	2
44	PGDM1400_HC	7.092198581560284	0	run4	PGDM1400	1	1
44	PGDM1400_HC	18.439716312056735	0	run1 run2 run3	PGDM1400	1	3
44	PGDM1400_HC	0	0	run1	PGDM1400	1	1
44	PGDM1400_HC	12.056737588652481	0	run1 run2 run4	PGDM1400	1	3
45	PGDM1400_HC	47.5177304964539	8.333333333333332	run3	PGDM1400	10	1
45	PGDM1400_HC	53.191489361702125	8.333333333333332	run2 run3 run4	PGDM1400	10	3
45	PGDM1400_HC	30.49645390070922	0	run1 run4	PGDM1400	10	2
45	PGDM1400_HC	21.98581560283688	0	run2	PGDM1400	10	1
45	PGDM1400_HC	30.49645390070922	0	run4	PGDM1400	10	1
45	PGDM1400_HC	53.191489361702125	8.333333333333332	run1 run2 run3 run4	PGDM1400	10	4
45	PGDM1400_HC	47.5177304964539	8.333333333333332	run2 run3	PGDM1400	10	2
45	PGDM1400_HC	7.092198581560284	0	run1	PGDM1400	10	1
45	PGDM1400_HC	21.98581560283688	0	run1 run2	PGDM1400	10	2
45	PGDM1400_HC	53.191489361702125	8.333333333333332	run1 run3 run4	PGDM1400	10	3
45	PGDM1400_HC	47.5177304964539	8.333333333333332	run1 run2 run3	PGDM1400	10	3
45	PGDM1400_HC	36.17021276595745	0	run1 run2 run4	PGDM1400	10	3
45	PGDM1400_HC	47.5177304964539	8.333333333333332	run1 run3	PGDM1400	10	2
45	PGDM1400_HC	36.17021276595745	0	run2 run4	PGDM1400	10	2
45	PGDM1400_HC	53.191489361702125	8.333333333333332	run3 run4	PGDM1400	10	2
46	PGDM1400_HC	50.35460992907801	0	run4	PGDM1400	100	1
46	PGDM1400_HC	60.99290780141844	0	run1 run4	PGDM1400	100	2
46	PGDM1400_HC	60.99290780141844	0	run1	PGDM1400	100	1
46	PGDM1400_HC	60.99290780141844	0	run1 run2	PGDM1400	100	2
46	PGDM1400_HC	63.12056737588653	8.333333333333332	run1 run2 run3 run4	PGDM1400	100	4
46	PGDM1400_HC	63.12056737588653	8.333333333333332	run1 run2 run3	PGDM1400	100	3
46	PGDM1400_HC	63.12056737588653	8.333333333333332	run2 run3 run4	PGDM1400	100	3
46	PGDM1400_HC	63.12056737588653	8.333333333333332	run1 run3 run4	PGDM1400	100	3
46	PGDM1400_HC	63.12056737588653	8.333333333333332	run2 run3	PGDM1400	100	2
46	PGDM1400_HC	60.99290780141844	0	run1 run2 run4	PGDM1400	100	3
46	PGDM1400_HC	57.446808510638306	0	run2 run4	PGDM1400	100	2
46	PGDM1400_HC	63.12056737588653	8.333333333333332	run1 run3	PGDM1400	100	2
46	PGDM1400_HC	30.49645390070922	0	run2	PGDM1400	100	1
46	PGDM1400_HC	63.12056737588653	8.333333333333332	run3 run4	PGDM1400	100	2
46	PGDM1400_HC	63.12056737588653	8.333333333333332	run3	PGDM1400	100	1
47	PGDM1400_HC	60.99290780141844	0	run4	PGDM1400	1000	1
47	PGDM1400_HC	82.26950354609929	30.555555555555557	run1 run2	PGDM1400	1000	2
47	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run2 run3	PGDM1400	1000	3
47	PGDM1400_HC	76.59574468085107	8.333333333333332	run1	PGDM1400	1000	1
47	PGDM1400_HC	91.48936170212765	86.11111111111111	run2 run3 run4	PGDM1400	1000	3
47	PGDM1400_HC	91.48936170212765	66.66666666666666	run1 run3 run4	PGDM1400	1000	3
47	PGDM1400_HC	91.48936170212765	86.11111111111111	run2 run3	PGDM1400	1000	2
47	PGDM1400_HC	82.26950354609929	30.555555555555557	run1 run2 run4	PGDM1400	1000	3
47	PGDM1400_HC	91.48936170212765	66.66666666666666	run1 run3	PGDM1400	1000	2
47	PGDM1400_HC	85.1063829787234	66.66666666666666	run3 run4	PGDM1400	1000	2
47	PGDM1400_HC	85.1063829787234	66.66666666666666	run3	PGDM1400	1000	1
47	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run2 run3 run4	PGDM1400	1000	4
47	PGDM1400_HC	77.30496453900709	30.555555555555557	run2 run4	PGDM1400	1000	2
47	PGDM1400_HC	76.59574468085107	8.333333333333332	run1 run4	PGDM1400	1000	2
47	PGDM1400_HC	51.06382978723404	30.555555555555557	run2	PGDM1400	1000	1
48	h9C12-Q97A_HC	93.96551724137932	46.15384615384615	run1 run3 run4	h9C12-Q97A	1	3
48	h9C12-Q97A_HC	98.27586206896551	84.61538461538461	run2 run3 run4	h9C12-Q97A	1	3
48	h9C12-Q97A_HC	90.51724137931035	46.15384615384615	run3	h9C12-Q97A	1	1
48	h9C12-Q97A_HC	98.27586206896551	84.61538461538461	run2 run4	h9C12-Q97A	1	2
48	h9C12-Q97A_HC	93.96551724137932	46.15384615384615	run3 run4	h9C12-Q97A	1	2
48	h9C12-Q97A_HC	98.27586206896551	84.61538461538461	run2 run3	h9C12-Q97A	1	2
48	h9C12-Q97A_HC	98.27586206896551	84.61538461538461	run1 run2 run3	h9C12-Q97A	1	3
48	h9C12-Q97A_HC	90.51724137931035	46.15384615384615	run1 run3	h9C12-Q97A	1	2
48	h9C12-Q97A_HC	98.27586206896551	84.61538461538461	run2	h9C12-Q97A	1	1
48	h9C12-Q97A_HC	88.79310344827587	30.76923076923077	run1	h9C12-Q97A	1	1
48	h9C12-Q97A_HC	92.24137931034483	30.76923076923077	run1 run4	h9C12-Q97A	1	2
48	h9C12-Q97A_HC	98.27586206896551	84.61538461538461	run1 run2 run3 run4	h9C12-Q97A	1	4
48	h9C12-Q97A_HC	98.27586206896551	84.61538461538461	run1 run2 run4	h9C12-Q97A	1	3
48	h9C12-Q97A_HC	89.65517241379311	7.6923076923076925	run4	h9C12-Q97A	1	1
48	h9C12-Q97A_HC	98.27586206896551	84.61538461538461	run1 run2	h9C12-Q97A	1	2
48	h9C12-WT_HC	96.58119658119658	100	run1 run3	h9C12-WT	1000	2
48	h9C12-WT_HC	96.58119658119658	100	run3	h9C12-WT	1000	1
48	h9C12-WT_HC	100	100	run2 run4	h9C12-WT	1000	2
48	h9C12-WT_HC	100	100	run2	h9C12-WT	1000	1
48	h9C12-WT_HC	100	100	run2 run3 run4	h9C12-WT	1000	3
48	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	1000	4
48	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	1000	3
48	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	1000	2
48	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	1000	3
48	h9C12-WT_HC	97.43589743589743	76.92307692307693	run4	h9C12-WT	1000	1
